Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 8 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ARCH,3040,1,Modern Arch in Global Context,69%,27%,1%,0%,3%,0%,0%,0%,0%,"Sculco, Steven James",
ARCH,3500,2,Intro to Urban Contexts,67%,33%,0%,0%,0%,0%,0%,0%,0%,"Wilkerson, Julie Poe",
ARCH,3500,3,Intro to Urban Contexts,86%,0%,14%,0%,0%,0%,0%,0%,0%,"Mendez, Clarissa A",
ARCH,3500,4,Intro to Urban Contexts,50%,50%,0%,0%,0%,0%,0%,0%,0%,"Roberts, Kendall Maurice",
ARCH,3500,5,Intro to Urban Contexts,63%,25%,13%,0%,0%,0%,0%,0%,0%,"Kiser, Kyle David",
ARCH,3500,6,Intro to Urban Contexts,57%,43%,0%,0%,0%,0%,0%,0%,0%,"Hunkar, Ertunc",
ARCH,3500,7,Intro to Urban Contexts,86%,14%,0%,0%,0%,0%,0%,0%,0%,"Savory, Thomas Mark",
ARCH,3500,8,Intro to Urban Contexts,71%,21%,7%,0%,0%,0%,0%,0%,0%,"Urueta, Michael Benjamin",
ARCH,3520,1,Studio Charleston,50%,50%,0%,0%,0%,0%,0%,0%,0%,"Watson, Bradford A",
ARCH,3530,1,Studio Genoa,64%,36%,0%,0%,0%,0%,0%,0%,0%,"Brown, Timothy Burl",
ARCH,4010,1,Architectural Portfolio,83%,17%,0%,0%,0%,0%,0%,0%,0%,"Mendez, Clarissa A",
ARCH,4010,2,Architectural Portfolio,73%,20%,0%,0%,0%,0%,0%,7%,0%,"Heine, Ulrike Ann-Sophie",
ARCH,4010,3,Architectural Portfolio,87%,13%,0%,0%,0%,0%,0%,0%,0%,"Tessmer, Lavender Rose",
ARCH,4010,4,Architectural Portfolio,50%,19%,19%,6%,0%,0%,0%,6%,0%,"Yusufoglu, Cihan",
ARCH,4010,5,Architectural Portfolio,64%,24%,4%,0%,8%,0%,0%,0%,0%,"Pass, Brandon George",
ARCH,4140,1,Design Seminar,64%,36%,0%,0%,0%,0%,0%,0%,0%,"Brown, Timothy Burl",
ARCH,4140,3,Design Seminar,65%,35%,0%,0%,0%,0%,0%,0%,0%,"Soyka, Gregory Anton",
ARCH,4520,1,Synthesis Studio,80%,15%,0%,0%,0%,0%,0%,0%,5%,"del Monte, Richard",
ARCH,4710,1,Arch Hist of Place,59%,36%,5%,0%,0%,0%,0%,0%,0%,"Bello, Norman Edward",
ARCH,4890,1,Internship,79%,21%,0%,0%,0%,0%,0%,0%,0%,"Charzewski, Jennifer Graham",
ARCH,4990,2,Freehand Drawing,40%,50%,0%,0%,0%,0%,0%,10%,0%,"Craig, Lynn George Fred",
ARCH,6850,1,H/Th: Arch+Health,78%,11%,0%,0%,0%,0%,0%,11%,0%,"Battisto, Dina G.",
ARCH,6990,1,Design Build Practice,50%,50%,0%,0%,0%,0%,0%,0%,0%,"del Monte, Richard",
ARCH,6990,3,Digital Ecologies Elective,40%,60%,0%,0%,0%,0%,0%,0%,0%,"Lee, David M",
ARCH,8050,1,Fund of Urbanism and Urban Des,87%,7%,0%,0%,0%,0%,0%,0%,7%,"Laurence, Peter L",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 9 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ARCH,8100,1,Visualization I,30%,55%,10%,0%,0%,0%,0%,5%,0%,"Lee, David M",
ARCH,8200,1,Bldg Design & Constr,78%,11%,11%,0%,0%,0%,0%,0%,0%,"Usher, Christopher Todd",
ARCH,8210,1,Research Methods,88%,9%,0%,0%,0%,0%,0%,2%,2%,"Battisto, Dina G.",
ARCH,8410,1,Arch Studio I,40%,40%,10%,0%,10%,0%,0%,0%,0%,"Laurence, Peter L",
ARCH,8410,2,Arch Studio I,40%,30%,10%,0%,0%,0%,0%,10%,10%,"Pass, Brandon George",
ARCH,8510,1,Design Studio III,31%,69%,0%,0%,0%,0%,0%,0%,0%,"Heine, Ulrike Ann-Sophie",
ARCH,8510,2,Design Studio III,29%,57%,14%,0%,0%,0%,0%,0%,0%,"Trick, Amy Christine",
ARCH,8510,3,Design Studio III,13%,60%,27%,0%,0%,0%,0%,0%,0%,"Dorsey, Rayshad Earnest",
ARCH,8600,1,History/Theory I,65%,20%,5%,0%,0%,0%,0%,5%,5%,"Terim, Berrin",
ARCH,8700,1,Structures I,74%,21%,0%,0%,0%,0%,0%,5%,0%,"Albright, Dustin Graham",
ARCH,8720,1,Productions and Performance,91%,8%,0%,0%,0%,0%,0%,2%,0%,"Blouin, Vincent Yves Marie",
ARCH,8810,1,Professional Practice Survey,78%,22%,0%,0%,0%,0%,0%,0%,0%,"Beerman, Bryan Mathew",
ARCH,8810,2,Professional Practice Survey,89%,5%,5%,0%,0%,0%,0%,0%,0%,"Savory, Thomas Mark",
ARCH,8950,1,A+H Studio: Projects,33%,44%,11%,0%,0%,0%,0%,11%,0%,"Allison, David J",
ART,1050,1,Foundation Drawing I,69%,31%,0%,0%,0%,0%,0%,0%,0%,"Bolton, Jonathan Aden",
ART,1510,1,Foundations Art I,78%,11%,0%,6%,0%,0%,0%,6%,0%,"Stevens, Brooks Harris",
ART,1510,2,Foundations Art I,73%,13%,0%,13%,0%,0%,0%,0%,0%,"Brandt, Kiley Ann",
ART,1550,2,Foundations in Digital Art,75%,13%,6%,0%,0%,0%,0%,0%,6%,"Musick, Amanda Denise",
ART,2060,1,Beginning Drawing,43%,36%,0%,14%,0%,0%,0%,0%,7%,"Bolton, Jonathan Aden",
ART,2070,1,Beginning Painting,50%,21%,21%,7%,0%,0%,0%,0%,0%,"McDonald, Maya Aida",
ART,2100,1,Art Appreciation,90%,7%,0%,0%,0%,0%,0%,3%,0%,"Odum Walker, Beth Camille",
ART,2100,2,Art Appreciation,96%,4%,0%,0%,0%,0%,0%,0%,0%,"Musick, Amanda Denise",
ART,2100,3,Art Appreciation,96%,4%,0%,0%,0%,0%,0%,0%,0%,"Manson V, Joseph Richard",
ART,2100,9,Art Appreciation,90%,10%,0%,0%,0%,0%,0%,0%,0%,"Manson V, Joseph Richard",
ART,2110,1,Begin Printmaking,77%,0%,8%,8%,0%,0%,0%,8%,0%,"Ferguson, Mandy Loraine",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 10 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ART,2150,1,Begin Graphic Design,53%,27%,13%,7%,0%,0%,0%,0%,0%,"Gerhard, David Sidney",
ART,2210,1,Beginning New Media,82%,9%,0%,9%,0%,0%,0%,0%,0%,"Cohen, Jennifer B",
ART,3210,1,New Media Art 2,73%,18%,9%,0%,0%,0%,0%,0%,0%,"Cohen, Jennifer B",
ART,6900,6,Ceramic Material Research,50%,25%,25%,0%,0%,0%,0%,0%,0%,"Cummings, John Howard",
ART,8210,401,Visual Narrative,50%,50%,0%,0%,0%,0%,0%,0%,0%,"Donar, David Stewart",
AS,3090,1,Leading & Effective Comm I,89%,11%,0%,0%,0%,0%,0%,0%,0%,"Kiser, Christopher J",
ASL,1010,1,Am Sign Lang I,65%,17%,17%,0%,0%,0%,0%,0%,0%,"Goodrich, Tasha Lynette",
ASL,1010,2,Am Sign Lang I,83%,9%,9%,0%,0%,0%,0%,0%,0%,"Goodrich, Tasha Lynette",
ASL,1010,3,Am Sign Lang I,75%,8%,17%,0%,0%,0%,0%,0%,0%,"Fattibene, Anthony Pasquale",
ASL,1010,4,Am Sign Lang I,54%,38%,8%,0%,0%,0%,0%,0%,0%,"Fattibene, Anthony Pasquale",
ASL,1020,1,Am Sign Lang I,62%,24%,10%,0%,5%,0%,0%,0%,0%,"Hurdich, Jason",
ASL,1020,2,Am Sign Lang I,74%,9%,17%,0%,0%,0%,0%,0%,0%,"Fattibene, Anthony Pasquale",
ASL,1020,3,Am Sign Lang I,47%,37%,11%,0%,0%,0%,0%,0%,5%,"Fattibene, Anthony Pasquale",
ASL,2010,1,Am Sign Lang II,70%,26%,0%,4%,0%,0%,0%,0%,0%,"Goodrich, Tasha Lynette",
ASL,2010,2,Am Sign Lang II,42%,33%,17%,0%,8%,0%,0%,0%,0%,"Hurdich, Jason",
ASL,2010,3,Am Sign Lang II,54%,29%,13%,4%,0%,0%,0%,0%,0%,"Hurdich, Jason",
ASL,2010,4,Am Sign Lang II,86%,10%,0%,0%,0%,0%,0%,5%,0%,"Clements, William Ryals",
ASL,2020,1,Am Sign Lang II,86%,5%,5%,5%,0%,0%,0%,0%,0%,"Clements, William Ryals",
ASL,2020,2,Am Sign Lang II,68%,21%,11%,0%,0%,0%,0%,0%,0%,"Clements, William Ryals",
ASL,2020,3,Am Sign Lang II,61%,33%,6%,0%,0%,0%,0%,0%,0%,"Hurdich, Jason",
ASL,3970,1,Creative Inquiry in ASL,67%,0%,0%,0%,0%,0%,0%,0%,33%,"Cripps, Jody Herbert",
ASTR,1010,1,Solar System Astronomy,65%,28%,6%,0%,0%,0%,0%,0%,0%,"Connick, David Edward",
ASTR,1010,2,Solar System Astronomy,54%,38%,6%,0%,0%,0%,0%,0%,0%,"Connick, David Edward",
ASTR,1020,1,Stellar Astronomy,55%,29%,11%,3%,1%,0%,0%,2%,0%,"Gyngard, Frank Martin",
ASTR,1030,1,Solar Systm Astr Lab,84%,12%,4%,0%,0%,0%,0%,0%,0%,"Connick, David Edward",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 11 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ASTR,1030,2,Solar Systm Astr Lab,88%,8%,4%,0%,0%,0%,0%,0%,0%,"Connick, David Edward",
ASTR,1030,3,Solar Systm Astr Lab,76%,16%,8%,0%,0%,0%,0%,0%,0%,"Connick, David Edward",
ASTR,1030,4,Solar Systm Astr Lab,68%,24%,4%,4%,0%,0%,0%,0%,0%,"Connick, David Edward",
ASTR,1030,5,Solar Systm Astr Lab,64%,28%,8%,0%,0%,0%,0%,0%,0%,"Connick, David Edward",
ASTR,1030,6,Solar Systm Astr Lab,76%,16%,8%,0%,0%,0%,0%,0%,0%,"Connick, David Edward",
ASTR,1030,7,Solar Systm Astr Lab,80%,20%,0%,0%,0%,0%,0%,0%,0%,"Connick, David Edward",
ASTR,1030,8,Solar Systm Astr Lab,80%,16%,0%,4%,0%,0%,0%,0%,0%,"Connick, David Edward",
ASTR,1030,9,Solar Systm Astr Lab,44%,40%,4%,4%,4%,0%,0%,4%,0%,"Connick, David Edward",
ASTR,1030,10,Solar Systm Astr Lab,80%,20%,0%,0%,0%,0%,0%,0%,0%,"Connick, David Edward",
ASTR,1030,11,Solar Systm Astr Lab,52%,20%,20%,0%,4%,0%,0%,4%,0%,"Connick, David Edward",
ASTR,1030,12,Solar Systm Astr Lab,80%,16%,4%,0%,0%,0%,0%,0%,0%,"Connick, David Edward",
ASTR,1040,1,Stellar Astr Lab,54%,35%,8%,0%,0%,0%,0%,4%,0%,"Connick, David Edward",
ASTR,1040,2,Stellar Astr Lab,75%,17%,8%,0%,0%,0%,0%,0%,0%,"Connick, David Edward",
ASTR,1040,3,Stellar Astr Lab,57%,35%,0%,4%,4%,0%,0%,0%,0%,"Connick, David Edward",
ASTR,1040,4,Stellar Astr Lab,75%,21%,4%,0%,0%,0%,0%,0%,0%,"Connick, David Edward",
AUD,1850,1,Intro to Audio Tech,58%,25%,0%,0%,0%,0%,0%,17%,0%,"Altstatt, Hamilton S",
AUD,3800,1,Audio Engineering I,60%,40%,0%,0%,0%,0%,0%,0%,0%,"Altstatt, Hamilton S",
AUE,2010,1,Human Factors/Fund of Veh Dsgn,80%,20%,0%,0%,0%,0%,0%,0%,0%,"Brooks, Johnell O",
AUE,2010,2,Human Factors/Fund of Veh Dsgn,80%,20%,0%,0%,0%,0%,0%,0%,0%,"Brooks, Johnell O",
AUE,2020,1,Intro to Automotive Systems,93%,7%,0%,0%,0%,0%,0%,0%,0%,"Kivett, Dee Ann Wood",
AUE,3010,1,Energy for Mobility,79%,21%,0%,0%,0%,0%,0%,0%,0%,"Zhang, Jiangfeng",
AUE,3110,1,Intro to Automotive Mfg,34%,48%,14%,3%,0%,0%,0%,0%,0%,"Henderson, Andrew J",
AUE,6080,1,Vehicle Testing & Characteriza,19%,69%,13%,0%,0%,0%,0%,0%,0%,"Agarwal, Ankit",
AUE,6600,1,Dynamics of Vehicles,40%,27%,27%,0%,0%,0%,0%,7%,0%,"Schmid, Matthias Josef",
,,,,,,,,,,,,,Alexander,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 12 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
AUE,6610,1,Adv & Electrified Powertrains,67%,24%,0%,0%,5%,0%,0%,0%,5%,"Lawler, Benjamin John",
AUE,8150,1,Electric & Hybrid Powertrains,59%,41%,0%,0%,0%,0%,0%,0%,0%,"Papari, Behnaz",
AUE,8260,1,Vehicle Diagnostics,33%,67%,0%,0%,0%,0%,0%,0%,0%,"Pisu, Pierluigi",
AUE,8270,1,Auto Cntrl Sys Des,74%,21%,5%,0%,0%,0%,0%,0%,0%,"Zhu, Qilun",
AUE,8330,1,Auto Manuf Proc Devl,60%,38%,2%,0%,0%,0%,0%,0%,0%,"Krugh, Matthew Charles",
AUE,8350,1,Automotive Electronics Integra,61%,39%,0%,0%,0%,0%,0%,0%,0%,"Jia, Yunyi",
AUE,8650,1,Adv Composites Manuf Processes,82%,18%,0%,0%,0%,0%,0%,0%,0%,"Farahani, Saeed",
AUE,8700,1,Automotive Business Concepts,39%,54%,2%,0%,2%,0%,0%,0%,2%,"Mino, Michael George",
AUE,8810,1,Automotive Systems Overview,65%,23%,6%,0%,6%,0%,0%,0%,0%,"Forbes, James Wendell",
AUE,8810,40,Automotive Systems Overview,75%,0%,13%,0%,0%,0%,0%,13%,0%,"Forbes, James Wendell",
AUE,8830,1,Applied Integration,62%,38%,0%,0%,0%,0%,0%,0%,0%,"Prucka, Robert G",
AUE,8930,1,Auto Appl Laser Additive Manuf,47%,33%,7%,0%,0%,0%,0%,13%,0%,"Liu, Shunyu",
AUE,8930,4,Robust Predictive Control,71%,29%,0%,0%,0%,0%,0%,0%,0%,"Ayalew, Beshah",
AUE,9910,4,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Jia, Yunyi",
AUE,9910,5,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Krovi, Venkat Narayan",
AUE,9910,6,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Lawler, Benjamin John",
AUE,9910,12,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Prucka, Robert G",
AUE,9910,13,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Rai, Rahul",
AUE,9910,15,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Schmid, Matthias Josef",
,,,,,,,,,,,,,Alexander,
AVS,1000,1,Orientation to AVS,86%,8%,0%,3%,3%,0%,0%,0%,0%,"O'Brien, Stephanie",
AVS,1500,1,Intro Animal Science,40%,39%,15%,3%,1%,0%,0%,2%,0%,"Bolt, Brian G",
AVS,1500,2,Intro Animal Science,33%,44%,10%,5%,0%,0%,0%,8%,0%,"Bolt, Brian G",
AVS,1510,1,Intro Ani Sci Lab,63%,26%,7%,4%,0%,0%,0%,0%,0%,"Miller, Richelle Lorraine",
AVS,1510,2,Intro Ani Sci Lab,72%,28%,0%,0%,0%,0%,0%,0%,0%,"Miller, Richelle Lorraine",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 13 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
AVS,1510,3,Intro Ani Sci Lab,64%,32%,0%,0%,0%,0%,0%,4%,0%,"Miller, Richelle Lorraine",
AVS,1510,4,Intro Ani Sci Lab,56%,41%,4%,0%,0%,0%,0%,0%,0%,"Miller, Richelle Lorraine",
AVS,1510,5,Intro Ani Sci Lab,57%,36%,7%,0%,0%,0%,0%,0%,0%,"Miller, Richelle Lorraine",
AVS,1510,6,Intro Ani Sci Lab,58%,42%,0%,0%,0%,0%,0%,0%,0%,"Miller, Richelle Lorraine",
AVS,1510,7,Intro Ani Sci Lab,64%,21%,11%,4%,0%,0%,0%,0%,0%,"Miller, Richelle Lorraine",
AVS,1510,8,Intro Ani Sci Lab,72%,28%,0%,0%,0%,0%,0%,0%,0%,"Miller, Richelle Lorraine",
AVS,1510,9,Intro Ani Sci Lab,35%,41%,24%,0%,0%,0%,0%,0%,0%,"Miller, Richelle Lorraine",
AVS,1510,10,Intro Ani Sci Lab,54%,38%,8%,0%,0%,0%,0%,0%,0%,"Miller, Richelle Lorraine",
AVS,2040,2,Horse Care Techniques,78%,17%,6%,0%,0%,0%,0%,0%,0%,"Hwang, Erika Christine",
AVS,3010,1,Anat & Phys Dom Ani,80%,20%,0%,0%,0%,0%,0%,0%,0%,"Birrenkott, Glenn P",
AVS,3010,400,Anat & Phys Dom Ani,71%,26%,3%,0%,0%,0%,0%,0%,0%,"Birrenkott, Glenn P",
AVS,3020,1,Livestk Sel Eval I,89%,11%,0%,0%,0%,0%,0%,0%,0%,"Miller, Richelle Lorraine",
AVS,3100,1,Animal Health,87%,10%,3%,0%,0%,0%,0%,0%,0%,"Youssief, Mohammed",
,,,,,,,,,,,,,Abdelhay Elsayed,
AVS,3700,1,Principles of Animal Nutrition,15%,30%,20%,11%,4%,0%,0%,20%,0%,"Long, Nathan M",
AVS,3750,400,Applied Animal Nutrition,72%,24%,3%,0%,0%,0%,0%,0%,0%,"Lascano, Gustavo Jose",
AVS,4090,2,Comp. Human & Vet Pathology,79%,14%,7%,0%,0%,0%,0%,0%,0%,"Bruner, Richard Hamilton",
AVS,4090,3,Companion Animal Mgt,83%,13%,4%,0%,0%,0%,0%,0%,0%,"Youssief, Mohammed",
,,,,,,,,,,,,,Abdelhay Elsayed,
AVS,4090,4,Applied Animal Parasitology,83%,17%,0%,0%,0%,0%,0%,0%,0%,"Gleaton, Heather Kathleen",
AVS,4090,5,Comp. Animal Infectious Diseas,88%,9%,3%,0%,0%,0%,0%,0%,0%,"Gleaton, Heather Kathleen",
AVS,4100,400,Domestic Ani Behav,87%,11%,2%,0%,0%,0%,0%,0%,0%,"Ali, Ahmed Badr Abdelwahab",
AVS,4110,1,Animal Growth and Development,51%,28%,9%,2%,5%,0%,0%,5%,0%,"Duckett, Susan Kay",
AVS,4140,1,Basic Immunology,71%,7%,21%,0%,0%,0%,0%,0%,0%,"Abdelaziz, Khaled",H
AVS,4150,1,Contemporary Issues in AVS,86%,11%,3%,0%,0%,0%,0%,0%,0%,"Strickland, James Robert",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 14 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
AVS,4150,2,Contemporary Issues in AVS,70%,27%,3%,0%,0%,0%,0%,0%,0%,"Strickland, James Robert",
AVS,4160,1,Equine Exercise Phys,64%,23%,14%,0%,0%,0%,0%,0%,0%,"Vernon, Kristine Lang",
AVS,4410,1,AVS Teaching Experience,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Bolt, Brian G",
AVS,4410,3,AVS Teaching Experience,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Miller, Richelle Lorraine",
AVS,4500,1,Sustain Livestock Product Sys,30%,70%,0%,0%,0%,0%,0%,0%,0%,"Aguerre, Matias Jose",
AVS,4530,1,Animal Reproduction,30%,30%,26%,11%,0%,0%,0%,4%,0%,"Pratt, Scott Lee",
AVS,4650,1,Animal Physiology I,45%,33%,16%,2%,0%,0%,0%,4%,0%,"Abdelaziz, Khaled",
AVS,4910,2,Tails Wagon Creating Dog Treat,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Strickland, James Robert",
AVS,4910,3,Forage Analysis,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Strickland, James Robert",
AVS,4910,4,Bovine In-Vitro Fertilization,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Hersom, Matthew J",
AVS,4910,9,Equine Physiology Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Hwang, Erika Christine",
AVS,4910,10,Equi Phys Management Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Hwang, Erika Christine",
AVS,6110,1,Animal Growth and Development,25%,38%,25%,0%,0%,0%,0%,0%,13%,"Duckett, Susan Kay",
AVS,6140,1,Basic Immunology,60%,20%,20%,0%,0%,0%,0%,0%,0%,"Abdelaziz, Khaled",
AVS,8010,1,Concept 5 Feed Formulation,67%,33%,0%,0%,0%,0%,0%,0%,0%,"Arguelles-Ramos, Mireille",
AVS,8010,3,Comp Human & Vet Pathology,75%,25%,0%,0%,0%,0%,0%,0%,0%,"Bruner, Richard Hamilton",
AVS,8080,3,Comparative Nutrition,33%,50%,0%,0%,0%,0%,0%,0%,17%,"Arguelles-Ramos, Mireille",
BCHM,1030,1,Careers in Bioch/Gen,86%,6%,5%,0%,4%,0%,0%,0%,0%,"Starr-Moss, Alison Nicole",
BCHM,3010,1,Molecular Biochemistry,26%,26%,21%,5%,11%,0%,0%,5%,5%,"Ingram-Smith, Cheryl Jean",
BCHM,3050,1,Essen Elements Bioch,42%,32%,15%,8%,2%,0%,0%,0%,2%,"Beebe, Lindsey Lee",
BCHM,3050,2,Essen Elements Bioch,31%,37%,26%,5%,0%,0%,0%,1%,0%,"Beebe, Lindsey Lee",
BCHM,3050,3,Essen Elements Bioch,75%,15%,4%,3%,1%,0%,0%,1%,1%,"Anderson, Heidi Dodson",
BCHM,4310,1,Physical Approach to Biochem,71%,20%,7%,1%,1%,0%,0%,0%,0%,"Ford, Geoffrey T",
BCHM,4330,1,Physical Biochemistry Lab,81%,0%,19%,0%,0%,0%,0%,0%,0%,"Ford, Geoffrey T",
BCHM,4330,4,Physical Biochemistry Lab,81%,6%,0%,0%,13%,0%,0%,0%,0%,"Ford, Geoffrey T",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 15 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
BCHM,4330,5,Physical Biochemistry Lab,63%,25%,6%,0%,0%,0%,0%,6%,0%,"Ford, Geoffrey T",
BCHM,4400,1,Bioinformatics,79%,7%,2%,7%,0%,0%,0%,2%,2%,"Feltus, Frank Alexander",
BCHM,4430,1,Molecular Basis of Disease,86%,10%,2%,0%,0%,0%,0%,2%,0%,"Anderson, Heidi Dodson",
BCHM,4930,1,Senior Seminar,80%,20%,0%,0%,0%,0%,0%,0%,0%,"Morris, James C",
BCHM,4930,2,Senior Seminar,92%,0%,8%,0%,0%,0%,0%,0%,0%,"Smith, Kerry S.",
BCHM,4930,3,Senior Seminar,90%,10%,0%,0%,0%,0%,0%,0%,0%,"Wang, Liangjiang",
BCHM,8070,2,EukPath Club,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Paul, Kimberly S",
BCHM,8070,4,Molecular Mechanisms of Cancer,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Mason, Jennifer May",
BCHM,8100,1,Princ of Molecular Biology,67%,33%,0%,0%,0%,0%,0%,0%,0%,"Liang, Haiying",
BCHM,8250,1,Seminar I,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Morris, Meredith Teilhet",
BCHM,9910,5,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Clayton, David Forrest",
BDSI,8000,1,Biomed Data Sci & Info Seminar,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Masino, Aaron J",
BE,3100,1,Biosystems Engr Thermodynamics,24%,29%,29%,18%,0%,0%,0%,0%,0%,"Vanegas Gamboa, Diana",
,,,,,,,,,,,,,Carolina,
BE,3200,1,Principles & Prac of Geomatics,70%,30%,0%,0%,0%,0%,0%,0%,0%,"Owino, Tom O.",
BE,4100,1,Biological Kinetics,55%,41%,5%,0%,0%,0%,0%,0%,0%,"Todd, Lauren Juliana",
BE,4990,1,Creative Inquiry: bio hydrogen,0%,0%,0%,0%,0%,83%,0%,17%,0%,"Drapcho, Caye Marie",
BIOE,1010,1,Biol for Bioengr,82%,14%,0%,0%,0%,0%,0%,5%,0%,"Harvey, Tyler George",
BIOE,2000,1,Bioengr Professional Devel,91%,7%,2%,0%,0%,0%,0%,0%,0%,"Dean, Delphine",
BIOE,2010,2,Intro Biomed Engr,95%,5%,0%,0%,0%,0%,0%,0%,0%,"Bruce, Maria Margarita",
,,,,,,,,,,,,,Rodriguez,
BIOE,3020,1,Biomaterials,53%,32%,11%,0%,0%,0%,0%,4%,0%,"Webb, Charles K",
BIOE,3100,1,Engr Analysis of Physiol Proc,75%,18%,4%,3%,0%,0%,0%,0%,0%,"Booth, Brian William",
BIOE,3200,1,Biomechanics,76%,17%,3%,4%,0%,0%,0%,1%,0%,"Nagatomi, Jiro",
BIOE,3210,1,Biofluid Mechanics,88%,3%,5%,1%,0%,0%,0%,3%,0%,"Thomas, Vishal Joseph",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
