Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 8 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
AL,4000,400,Athletic Leadership Interns,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Cadorette, Deborah",
,,,,,,,,,,,,,,,,Jo,
AL,4380,402,"Offi. FB, Basketball, Baseba",52%,33%,7%,0%,4%,0%,0%,4%,0%,0%,0%,0%,"Connor, Clyde Keith",
AL,8380,400,Gender & Equality in Sport,76%,5%,19%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Butler, Janna",
,,,,,,,,,,,,,,,,Magette,
AL,8380,401,Compliance in Athletics,47%,41%,6%,0%,6%,0%,0%,0%,0%,0%,0%,0%,"Young, Kyle",
,,,,,,,,,,,,,,,,McLendon,
AL,8440,400,Surv of Res Mthds in Athle,79%,16%,0%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Godfrey, Michael G",
AL,8440,401,Surv of Res Mthds in Athle,79%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Stokowski, Sarah E",
AL,8440,402,Surv of Res Mthds in Athle,94%,0%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Stokowski, Sarah E",
AL,8490,400,Athletic Leadership Dev,68%,9%,23%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Butler, Janna",
,,,,,,,,,,,,,,,,Magette,
AL,8490,401,Athletic Leadership Dev,85%,5%,5%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Butler, Janna",
,,,,,,,,,,,,,,,,Magette,
AL,8490,402,Athletic Leadership Dev,62%,29%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Butler, Janna",
,,,,,,,,,,,,,,,,Magette,
AL,8530,400,Legal Iss in Intercoll Athlet,96%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Soles, Misty B",
AL,8530,401,Legal Iss in Intercoll Athlet,90%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Soles, Misty B",
AL,8640,400,Ethical Iss in Collegiate Ath,63%,38%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Godfrey, Michael G",
AL,8650,400,Mkt and Comm Respon Int,87%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Yeargin, Richard",
,,,,,,,,,,,,,,,,Donell,
AL,8650,401,Mkt and Comm Respon Int,95%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Yeargin, Richard",
,,,,,,,,,,,,,,,,Donell,
AL,8710,400,Govern and Pol in Intercol,86%,7%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Godfrey, Michael G",
AMFG,6200,864,Collaboration in Manufact,75%,0%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Mears, Michael L",
ANTH,2010,1,Introduction to Anthropol,43%,37%,10%,1%,4%,0%,0%,4%,0%,0%,0%,0%,"Rapaport, Lisa G",
ANTH,2010,2,Introduction to Anthropol,9%,33%,21%,16%,7%,0%,0%,14%,0%,0%,0%,0%,"Coggeshall, John M",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 9 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ANTH,2010,3,Introduction to Anthropol,52%,26%,12%,4%,2%,0%,0%,4%,0%,0%,0%,0%,"Tremblay, Suzanna",
,,,,,,,,,,,,,,,,Eve,
ANTH,2010,4,Introduction to Anthropol,49%,32%,15%,0%,0%,0%,0%,2%,2%,0%,0%,0%,"Tremblay, Suzanna",
,,,,,,,,,,,,,,,,Eve,
ANTH,2010,5,Introduction to Anthropol,49%,43%,6%,2%,0%,0%,0%,0%,0%,0%,0%,0%,"Tremblay, Suzanna",
,,,,,,,,,,,,,,,,Eve,
ANTH,3010,1,Cultural Anthropology,10%,27%,43%,7%,3%,0%,0%,10%,0%,0%,0%,0%,"Coggeshall, John M",
ANTH,3510,1,Biological Anthropology,45%,10%,30%,5%,5%,0%,0%,5%,0%,0%,0%,0%,"Tremblay, Suzanna",
,,,,,,,,,,,,,,,,Eve,
ANTH,3530,1,Forensic Anthropology,22%,50%,17%,0%,6%,0%,0%,6%,0%,0%,0%,0%,"Weisensee,",
,,,,,,,,,,,,,,,,Katherine E,
ANTH,3710,1,Language and Culture,33%,42%,8%,0%,0%,0%,0%,17%,0%,0%,0%,0%,"Zhang, Yanhua",
ANTH,4310,1,Historical Archaeology,68%,14%,5%,0%,0%,0%,0%,14%,0%,0%,0%,0%,"Markus, David M",
ANTH,4410,1,Underwater Archaeology,53%,29%,12%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Nelson-DeLong,",
,,,,,,,,,,,,,,,,Nicholas,
ANTH,4510,1,Biol Variation in Human Po,87%,0%,0%,4%,0%,0%,0%,9%,0%,0%,0%,0%,"Tremblay, Suzanna",
,,,,,,,,,,,,,,,,Eve,
ANTH,4740,1,Primatology,0%,75%,13%,0%,0%,0%,0%,13%,0%,0%,0%,0%,"Rapaport, Lisa G",
APEC,8220,1,Public Policy Econ,40%,50%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Willis, David Brian",
APEC,8910,2,Thesis Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Vassalos, Michael",
ARCH,1010,1,Introduction to Architectur,82%,9%,2%,2%,1%,0%,0%,4%,1%,0%,0%,0%,"Hambright-Belue,",
,,,,,,,,,,,,,,,,Sallie Rebecca,
ARCH,2040,1,History of World Architect,56%,38%,4%,1%,1%,0%,0%,1%,0%,0%,0%,0%,"Hecker, Douglas A.",
ARCH,2510,1,Arch Foundations I,29%,35%,18%,6%,6%,0%,0%,0%,6%,0%,0%,0%,"Terim, Berrin",
ARCH,2510,2,Arch Foundations I,50%,43%,0%,0%,0%,0%,0%,0%,7%,0%,0%,0%,"Roberts, Kendall",
,,,,,,,,,,,,,,,,Maurice,
ARCH,2510,3,Arch Foundations I,69%,25%,0%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Floyd, Harrison",
,,,,,,,,,,,,,,,,Michael,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 10 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ARCH,2510,4,Arch Foundations I,75%,19%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Jefferies, Byron B",
ARCH,2510,5,Arch Foundations I,79%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gutermuth, John",
,,,,,,,,,,,,,,,,David,
ARCH,2510,6,Arch Foundations I,79%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schmidt, Janelle Lynn",
ARCH,2510,7,Arch Foundations I,69%,25%,0%,0%,6%,0%,0%,0%,0%,0%,0%,0%,"Beerman, Bryan",
,,,,,,,,,,,,,,,,Mathew,
ARCH,2510,8,Arch Foundations I,64%,29%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Scott, Stacy Hope",
ARCH,2700,1,Structures I,29%,48%,23%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Nilsson, R Kent",
ARCH,2710,1,Structures II,37%,44%,15%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Trick, Amy Christine",
ARCH,3500,1,Intro to Urban Contexts,50%,28%,11%,0%,0%,0%,0%,6%,6%,0%,0%,0%,"Hecker, Douglas A.",
ARCH,3500,2,Intro to Urban Contexts,69%,31%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Lee, David M",
ARCH,3500,3,Intro to Urban Contexts,69%,19%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Mendez, Clarissa A",
ARCH,3500,4,Intro to Urban Contexts,63%,31%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Albright, Dustin",
,,,,,,,,,,,,,,,,Graham,
ARCH,3500,5,Intro to Urban Contexts,47%,53%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kiser, Kyle David",
ARCH,3510,1,Studio Clemson,78%,22%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Harding, Daniel Nevin",
ARCH,3510,2,Studio Clemson,75%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kleiss, Michael",
,,,,,,,,,,,,,,,,Carlos Barrios,
ARCH,3510,4,Studio Clemson,63%,25%,0%,0%,0%,0%,0%,0%,13%,0%,0%,0%,"Brown, Timothy Burl",
ARCH,3520,1,Studio Charleston,50%,20%,10%,10%,10%,0%,0%,0%,0%,0%,0%,0%,"Watson, Bradford A",
ARCH,3540,1,Studio Barcelona,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Roldan, Miguel",
ARCH,4010,1,Architectural Portfolio,65%,22%,4%,0%,0%,0%,0%,9%,0%,0%,0%,0%,"Mendez, Clarissa A",
ARCH,4010,2,Architectural Portfolio,72%,17%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schmidt, Janelle Lynn",
ARCH,4010,3,Architectural Portfolio,96%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schafer, George J",
ARCH,4010,4,Architectural Portfolio,36%,36%,23%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Pass, Brandon",
,,,,,,,,,,,,,,,,George,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 11 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ARCH,4120,2,History Research,70%,30%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Roldan, Miguel",
ARCH,4140,2,Design Seminar,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Roldan, Miguel",
ARCH,4210,1,Arch Seminar,0%,20%,80%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Watson, Bradford A",
ARCH,4290,1,Architectural Graphics,57%,29%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Jennings, Ashley K",
ARCH,4520,1,Synthesis Studio,42%,29%,4%,8%,0%,0%,0%,8%,8%,0%,0%,0%,"Pass, Brandon",
,,,,,,,,,,,,,,,,George,
ARCH,4710,1,Arch Hist of Place,57%,29%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Bello, Norman",
,,,,,,,,,,,,,,,,Edward,
ARCH,4890,1,Internship,64%,36%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Jennings, Ashley K",
ARCH,6240,1,Product Design,92%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Silance, Robert Tad",
ARCH,6770,1,Intro to Craft,86%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Pastre, David A",
ARCH,6990,1,Design to Fabrication,25%,63%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Lee, David M",
ARCH,8100,1,Visualization I,85%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Harding, Daniel Nevin",
ARCH,8210,1,Research Methods,93%,3%,0%,0%,1%,0%,0%,3%,0%,0%,0%,0%,"Battisto, Dina G.",
ARCH,8410,1,Arch Studio I,70%,30%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Laurence, Peter L",
ARCH,8410,2,Arch Studio I,70%,30%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ersoy, Ufuk",
ARCH,8510,1,Design Studio III,44%,56%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Heine, Ulrike Ann-",
,,,,,,,,,,,,,,,,Sophie,
ARCH,8510,2,Design Studio III,56%,38%,0%,0%,3%,0%,0%,3%,0%,0%,0%,0%,"Franco Santa Cruz,",
,,,,,,,,,,,,,,,,David,
ARCH,8510,3,Design Studio III,25%,69%,0%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Schafer, George J",
ARCH,8570,3,Design Studio V,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Trick, Amy Christine",
ARCH,8570,8,Design Studio V,75%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Brown, Timothy Burl",
ARCH,8570,9,Design Studio V,77%,23%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Harding, Daniel Nevin",
ARCH,8600,1,History/Theory I,76%,19%,0%,0%,0%,0%,0%,0%,5%,0%,0%,0%,"Terim, Berrin",
ARCH,8700,1,Structures I,56%,44%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Brown, Timothy Burl",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 12 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ARCH,8720,1,Production & Assemb,97%,0%,0%,0%,1%,0%,0%,3%,0%,0%,0%,0%,"Harding, Daniel Nevin",
ARCH,8810,1,Professional Practice Surve,84%,16%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Beerman, Bryan",
,,,,,,,,,,,,,,,,Mathew,
ARCH,8810,2,Professional Practice Surve,81%,14%,0%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"del Monte, Richard",
ARCH,8860,1,Health Facilities,78%,22%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Allison, David J",
ARCH,8950,1,A+H Studio: Projects,27%,55%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Allison, David J",
ARCH,8970,1,A+H Studio: Hospital,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Allison, David J",
ART,1050,1,Foundation Drawing I,36%,55%,0%,0%,9%,0%,0%,0%,0%,0%,0%,0%,"Ferguson, Mandy",
,,,,,,,,,,,,,,,,Loraine,
ART,1050,2,Foundation Drawing I,50%,21%,14%,0%,0%,0%,0%,14%,0%,0%,0%,0%,"Bolton, Jonathan",
,,,,,,,,,,,,,,,,Aden,
ART,1510,1,Foundations Art I,69%,31%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"De Cuba, Rachel Lynn",
ART,1510,2,Foundations Art I,58%,17%,0%,0%,8%,0%,0%,17%,0%,0%,0%,0%,"Stevens, Brooks",
,,,,,,,,,,,,,,,,Harris,
ART,1520,1,Foundations Art II,78%,22%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cummings, John",
,,,,,,,,,,,,,,,,Howard,
ART,1520,2,Foundations Art II,14%,43%,43%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schechter, Jason",
,,,,,,,,,,,,,,,,Alexander,
ART,1550,2,Foundations in Digital Art,73%,20%,0%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Brandt, Kiley Ann",
ART,1550,401,Foundations in Digital Art,35%,24%,24%,12%,0%,0%,0%,6%,0%,0%,0%,0%,"De Cuba, Rachel Lynn",
ART,2060,1,Beginning Drawing,29%,29%,14%,14%,0%,0%,0%,14%,0%,0%,0%,0%,"Ferguson, Mandy",
,,,,,,,,,,,,,,,,Loraine,
ART,2070,1,Beginning Painting,79%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Myers, Caroline Bell",
ART,2100,1,Art Appreciation,79%,17%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Collins, Emily Ann",
ART,2100,2,Art Appreciation,93%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Loflin, Glory Day",
ART,2100,3,Art Appreciation,97%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"LaPlante, Ariel Vida",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 13 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ART,2100,4,Art Appreciation,64%,18%,7%,7%,0%,0%,0%,4%,0%,0%,0%,0%,"Ferguson, Mandy",
,,,,,,,,,,,,,,,,Loraine,
ART,2100,7,Art Appreciation,83%,10%,0%,0%,3%,0%,0%,3%,0%,0%,0%,0%,"Shamard, Samantha",
,,,,,,,,,,,,,,,,Sancy,
ART,2100,8,Art Appreciation,93%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Manson V, Joseph",
,,,,,,,,,,,,,,,,Richard,
ART,2100,9,Art Appreciation,76%,3%,7%,3%,7%,0%,0%,3%,0%,0%,0%,0%,"Ferguson, Mandy",
,,,,,,,,,,,,,,,,Loraine,
ART,2110,1,Begin Printmaking,92%,0%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Anderson, Todd",
,,,,,,,,,,,,,,,,Dennis,
ART,2130,1,Begin Photography,91%,0%,0%,0%,0%,0%,0%,9%,0%,0%,0%,0%,"Wrangle, Anderson",
ART,2150,1,Begin Graphic Design,60%,20%,0%,10%,0%,0%,0%,10%,0%,0%,0%,0%,"Gerhard, David",
,,,,,,,,,,,,,,,,Sidney,
ART,2170,1,Beginning Ceramics,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cummings, John",
,,,,,,,,,,,,,,,,Howard,
ART,2210,1,Beginning New Media,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Brandt, Kiley Ann",
ART,3070,1,Painting,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"McDonald, Todd A",
ART,4730,1,Sr Sem Career Prep,92%,0%,0%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Manson V, Joseph",
,,,,,,,,,,,,,,,,Richard,
ART,4750,1,Senior Exhibition Internshi,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Woodward-Detrich,",
,,,,,,,,,,,,,,,,Denise C,
ART,8910,1,Master's Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Thum, Kathleen Ann",
ART,8910,2,Master's Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"McDonald, Todd A",
AS,1090,2,Heritage & Values of USAF,86%,7%,0%,0%,7%,0%,0%,0%,0%,0%,0%,0%,"King, Jason",
AS,2090,3,Team & Ldrshp Fundament,85%,8%,0%,0%,8%,0%,0%,0%,0%,0%,0%,0%,"King, Jason",
AS,3090,1,Leading & Effective Comm,58%,42%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"King, Jason",
AS,3090,2,Leading & Effective Comm,93%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"King, Jason",
ASL,1010,1,Am Sign Lang I,69%,31%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hurdich, Jason",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 14 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ASL,1010,2,Am Sign Lang I,80%,16%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Fattibene, Anthony",
,,,,,,,,,,,,,,,,Pasquale,
ASL,1010,3,Am Sign Lang I,88%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Fattibene, Anthony",
,,,,,,,,,,,,,,,,Pasquale,
ASL,1020,1,Am Sign Lang I,81%,0%,0%,0%,0%,0%,0%,0%,19%,0%,0%,0%,"Hurdich, Jason",
ASL,1020,3,Am Sign Lang I,76%,24%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Clements, William",
,,,,,,,,,,,,,,,,Ryals,
ASL,2010,1,Am Sign Lang II,52%,22%,22%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Fitzmaurice, Stephen",
,,,,,,,,,,,,,,,,Benjamin,
ASL,2010,2,Am Sign Lang II,73%,19%,4%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Hurdich, Jason",
ASL,2010,3,Am Sign Lang II,69%,15%,4%,0%,12%,0%,0%,0%,0%,0%,0%,0%,"Hurdich, Jason",
ASL,2020,1,Am Sign Lang II,71%,24%,0%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Clements, William",
,,,,,,,,,,,,,,,,Ryals,
ASL,2020,2,Am Sign Lang II,70%,26%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Clements, William",
,,,,,,,,,,,,,,,,Ryals,
ASL,3010,1,Advanced A S L I,53%,33%,7%,0%,7%,0%,0%,0%,0%,0%,0%,0%,"Clements, William",
,,,,,,,,,,,,,,,,Ryals,
ASL,3050,1,Deaf Studies,67%,30%,0%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Fitzmaurice, Stephen",
,,,,,,,,,,,,,,,,Benjamin,
ASL,3970,1,Creative Inquiry in ASL,75%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cripps, Jody Herbert",
ASL,4010,1,Linguistics of ASL,50%,33%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cripps, Jody Herbert",
ASL,4100,1,Advanced Deaf History,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cripps, Jody Herbert",
ASL,4600,1,Deaf Literature,50%,25%,13%,0%,13%,0%,0%,0%,0%,0%,0%,0%,"Fitzmaurice, Stephen",
,,,,,,,,,,,,,,,,Benjamin,
ASTR,1010,1,Solar System Astronomy,57%,32%,8%,1%,1%,0%,0%,1%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1010,2,Solar System Astronomy,50%,32%,12%,4%,1%,0%,0%,1%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 15 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ASTR,1020,1,Stellar Astronomy,28%,26%,26%,6%,9%,0%,0%,5%,0%,0%,0%,0%,"The, Lih-sin",
ASTR,1030,1,Solar Systm Astr Lab,55%,27%,9%,5%,0%,0%,0%,5%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,2,Solar Systm Astr Lab,75%,13%,4%,8%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,3,Solar Systm Astr Lab,38%,25%,8%,4%,13%,0%,0%,13%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,4,Solar Systm Astr Lab,63%,29%,4%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,5,Solar Systm Astr Lab,50%,42%,4%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,6,Solar Systm Astr Lab,63%,29%,4%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,7,Solar Systm Astr Lab,43%,43%,4%,4%,0%,0%,0%,4%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,8,Solar Systm Astr Lab,42%,50%,4%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,9,Solar Systm Astr Lab,46%,42%,4%,4%,0%,0%,0%,4%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,10,Solar Systm Astr Lab,71%,21%,0%,0%,8%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,11,Solar Systm Astr Lab,67%,17%,8%,0%,8%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1040,1,Stellar Astr Lab,47%,16%,16%,5%,16%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1040,2,Stellar Astr Lab,59%,24%,0%,0%,0%,0%,0%,18%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1040,3,Stellar Astr Lab,63%,5%,11%,11%,5%,0%,0%,5%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 16 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ASTR,1040,4,Stellar Astr Lab,75%,6%,6%,13%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
