Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ANTH,2010,4,Introduction to Anthropol,62%,34%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Tremblay, Suzanna",
,,,,,,,,,,,,,,,,Eve,
ANTH,2010,5,Introduction to Anthropol,52%,37%,7%,1%,1%,0%,0%,1%,0%,0%,0%,0%,"Tremblay, Suzanna",
,,,,,,,,,,,,,,,,Eve,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 8 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ANTH,3010,1,Cultural Anthropology,14%,28%,38%,10%,3%,0%,0%,7%,0%,0%,0%,0%,"Coggeshall, John M",
ANTH,3250,1,The Anthropology of Food,85%,13%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ambikar, Rucha",
,,,,,,,,,,,,,,,,Pramod,
ANTH,3250,2,The Anthropology of Food,90%,8%,0%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Ambikar, Rucha",
,,,,,,,,,,,,,,,,Pramod,
ANTH,3310,1,Archaeology,53%,39%,5%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Markus, David M",
ANTH,3510,1,Biological Anthropology,67%,19%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Tremblay, Suzanna",
,,,,,,,,,,,,,,,,Eve,
ANTH,3510,2,Biological Anthropology,70%,20%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Tremblay, Suzanna",
,,,,,,,,,,,,,,,,Eve,
ANTH,3530,1,Forensic Anthropology,65%,20%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Tremblay, Suzanna",
,,,,,,,,,,,,,,,,Eve,
ANTH,3910,1,Medical Anthropology,56%,33%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Zhang, Yanhua",
ANTH,4040,1,Anthropological Theories,42%,50%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Coggeshall, John M",
ANTH,4230,1,Women in the Developing,70%,21%,0%,0%,7%,0%,0%,2%,0%,0%,0%,0%,"Ambikar, Rucha",
,,,,,,,,,,,,,,,,Pramod,
ANTH,4270,1,"Anth of Rel, Magic, Witchc",75%,13%,0%,8%,0%,0%,0%,4%,0%,0%,0%,0%,"Coffman, Carolyn",
,,,,,,,,,,,,,,,,Candace,
ANTH,4550,1,Field Studies in Biol Anthro,75%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Rapaport, Lisa G",
ANTH,4800,1,Business Anthropology,78%,4%,0%,0%,9%,0%,0%,9%,0%,0%,0%,0%,"Rose, Candace",
,,,,,,,,,,,,,,,,Michael,
ANTH,4990,1,Human Rights,75%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Lloyd, Kristin Marie",
APEC,8990,1,SURVEY DESIGN & EXPERI,60%,20%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Collart Dinarte, Alba",
,,,,,,,,,,,,,,,,Jeanette,
APEC,8990,5,Commodity Mkt Analysis,60%,40%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thayer, Anastasia",
ARCH,1510,1,Arch Communication,74%,0%,11%,5%,0%,0%,0%,5%,5%,0%,0%,0%,"Hambright-Belue,",
,,,,,,,,,,,,,,,,Sallie Rebecca,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 9 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ARCH,1510,2,Arch Communication,72%,22%,0%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Floyd, Harrison",
,,,,,,,,,,,,,,,,Michael,
ARCH,1510,3,Arch Communication,65%,6%,6%,0%,0%,0%,0%,18%,6%,0%,0%,0%,"Pass, Brandon",
,,,,,,,,,,,,,,,,George,
ARCH,1510,5,Arch Communication,76%,12%,6%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Kennedy, Sara M",
ARCH,2040,1,History of World Architect,78%,17%,2%,0%,0%,0%,0%,2%,1%,0%,0%,0%,"Terim, Berrin",
ARCH,2520,1,Arch Foundations II,71%,29%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Terim, Berrin",
ARCH,2520,3,Arch Foundations II,69%,15%,8%,0%,8%,0%,0%,0%,0%,0%,0%,0%,"Coker, Kathleen",
,,,,,,,,,,,,,,,,Nicole,
ARCH,2520,4,Arch Foundations II,57%,21%,7%,0%,7%,0%,0%,7%,0%,0%,0%,0%,"Floyd, Harrison",
,,,,,,,,,,,,,,,,Michael,
ARCH,2520,5,Arch Foundations II,71%,14%,7%,0%,7%,0%,0%,0%,0%,0%,0%,0%,"Jefferies, Byron B",
ARCH,2520,6,Arch Foundations II,64%,36%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Voltaire, Chloe",
ARCH,2520,7,Arch Foundations II,79%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Beerman, Bryan",
,,,,,,,,,,,,,,,,Mathew,
ARCH,2520,8,Arch Foundations II,50%,14%,7%,0%,14%,0%,0%,7%,7%,0%,0%,0%,"Hambright-Belue,",
,,,,,,,,,,,,,,,,Sallie Rebecca,
ARCH,2700,1,Structures I,95%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Dai, Sida",
ARCH,2700,2,Structures I,90%,5%,3%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Dai, Sida",
ARCH,2710,1,Structures II,30%,30%,22%,9%,9%,0%,0%,0%,0%,0%,0%,0%,"Trick, Amy Christine",
ARCH,3520,3,Studio Charleston,73%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Clogston, Schuyler",
,,,,,,,,,,,,,,,,Jean,
ARCH,4140,3,Design Seminar,37%,44%,15%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Soyka, Gregory Anton",
ARCH,4520,1,Synthesis Studio,71%,29%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Trick, Amy Christine",
ARCH,4520,2,Synthesis Studio,57%,43%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wilkerson, Julie Poe",
ARCH,4520,3,Synthesis Studio,29%,57%,7%,7%,0%,0%,0%,0%,0%,0%,0%,0%,"Roberts, Kendall",
,,,,,,,,,,,,,,,,Maurice,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 10 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ARCH,4520,4,Synthesis Studio,36%,43%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Pass, Brandon",
,,,,,,,,,,,,,,,,George,
ARCH,4520,5,Synthesis Studio,71%,29%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Mozo, Edgar Antonio",
ARCH,4710,1,Arch Hist of Place,79%,14%,3%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Bello, Norman",
,,,,,,,,,,,,,,,,Edward,
ARCH,4890,1,Internship,75%,20%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Charzewski, Jennifer",
,,,,,,,,,,,,,,,,Graham,
ARCH,4990,5,Charette Graphics,62%,31%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Beerman, Bryan",
,,,,,,,,,,,,,,,,Mathew,
ARCH,6880,1,Arch Programming,63%,38%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Deaton, Lyndsey",
,,,,,,,,,,,,,,,,Nichole,
ARCH,6990,2,Facades/Skins/Envelopes,44%,56%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Brown, Timothy Burl",
ARCH,6990,3,Charette Graphics,86%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Beerman, Bryan",
,,,,,,,,,,,,,,,,Mathew,
ARCH,8110,1,Visualization II,71%,29%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Dorsey, Rayshad",
,,,,,,,,,,,,,,,,Earnest,
ARCH,8320,2,Community 1:1,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Pastre, David A",
ARCH,8420,1,Arch Studio II,73%,18%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Laurence, Peter L",
ARCH,8420,2,Arch Studio II,70%,30%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Brown, Timothy Burl",
ARCH,8520,2,Design Studio IV,40%,50%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Harding, Daniel Nevin",
ARCH,8610,1,History/Theory II,76%,14%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Laurence, Peter L",
ARCH,8620,1,History/Theory III,93%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Mihalache, Andreea",
,,,,,,,,,,,,,,,,M,
ARCH,8620,2,History/Theory III,54%,46%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Maher, Michael T",
ARCH,8640,1,History/Theory IV,72%,28%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Franco Santa Cruz,",
,,,,,,,,,,,,,,,,David,
ARCH,8650,1,Topics in Health Policy,67%,11%,11%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Joseph, Anjali",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 11 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ARCH,8710,1,Structures II,62%,38%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Albright, Dustin",
,,,,,,,,,,,,,,,,Graham,
ARCH,8820,1,Building Economics,88%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Peek, Eric Vincent",
ARCH,8890,1,Mentorship,80%,10%,0%,0%,10%,0%,0%,0%,0%,0%,0%,0%,"Charzewski, Jennifer",
,,,,,,,,,,,,,,,,Graham,
ARCH,8920,1,Comprehensive Studio,55%,45%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Allison, David J",
ARCH,8920,2,Comprehensive Studio,56%,44%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Albright, Dustin",
,,,,,,,,,,,,,,,,Graham,
ARCH,8920,3,Comprehensive Studio,67%,27%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Franco Santa Cruz,",
,,,,,,,,,,,,,,,,David,
ARCH,8920,4,Comprehensive Studio,60%,40%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Savory, Thomas Mark",
ARCH,8960,1,A+H Studio: Tectonic,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Deaton, Lyndsey",
,,,,,,,,,,,,,,,,Nichole,
ART,1050,1,Foundation Drawing I,36%,21%,36%,7%,0%,0%,0%,0%,0%,0%,0%,0%,"Bolton, Jonathan",
,,,,,,,,,,,,,,,,Aden,
ART,1510,1,Foundations Art I,65%,29%,0%,0%,6%,0%,0%,0%,0%,0%,0%,0%,"Ferguson, Mandy",
,,,,,,,,,,,,,,,,Loraine,
ART,1520,1,Foundations Art II,36%,55%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cummings, John",
,,,,,,,,,,,,,,,,Howard,
ART,1520,2,Foundations Art II,60%,10%,20%,10%,0%,0%,0%,0%,0%,0%,0%,0%,"Stevens, Brooks",
,,,,,,,,,,,,,,,,Harris,
ART,1550,2,Foundations in Digital Art,67%,8%,8%,17%,0%,0%,0%,0%,0%,0%,0%,0%,"Brandt, Kiley Ann",
ART,2060,1,Beginning Drawing,64%,29%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Bolton, Jonathan",
,,,,,,,,,,,,,,,,Aden,
ART,2070,1,Beginning Painting,73%,13%,7%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Rabanal, Megan",
,,,,,,,,,,,,,,,,Ashley,
ART,2090,1,Beginning Sculpture,42%,42%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schechter, Jason",
,,,,,,,,,,,,,,,,Alexander,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 12 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ART,2100,1,Art Appreciation,86%,0%,7%,0%,4%,0%,0%,4%,0%,0%,0%,0%,"Manson V, Joseph",
,,,,,,,,,,,,,,,,Richard,
ART,2100,2,Art Appreciation,97%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Manson V, Joseph",
,,,,,,,,,,,,,,,,Richard,
ART,2100,10,Art Appreciation,90%,6%,0%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Gerhard, David",
,,,,,,,,,,,,,,,,Sidney,
ART,2100,11,Art Appreciation,90%,7%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Fulcher, Benjamin",
,,,,,,,,,,,,,,,,Austin,
ART,2110,1,Begin Printmaking,57%,29%,7%,7%,0%,0%,0%,0%,0%,0%,0%,0%,"Ferguson, Mandy",
,,,,,,,,,,,,,,,,Loraine,
ART,2130,1,Begin Photography,50%,29%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Musick, Amanda",
,,,,,,,,,,,,,,,,Denise,
ART,2210,1,Beginning New Media,77%,23%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Brandt, Kiley Ann",
ASL,1010,1,Am Sign Lang I,42%,29%,17%,0%,8%,0%,0%,4%,0%,0%,0%,0%,"Goodrich, Tasha",
,,,,,,,,,,,,,,,,Lynette,
ASL,1010,2,Am Sign Lang I,78%,9%,9%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Goodrich, Tasha",
,,,,,,,,,,,,,,,,Lynette,
ASL,1010,3,Am Sign Lang I,71%,21%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cripps, Jody Herbert",
ASL,1020,1,Am Sign Lang I,79%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Fattibene, Anthony",
,,,,,,,,,,,,,,,,Pasquale,
ASL,1020,2,Am Sign Lang I,70%,26%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hurdich, Jason",
ASL,1020,3,Am Sign Lang I,83%,13%,0%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Fattibene, Anthony",
,,,,,,,,,,,,,,,,Pasquale,
ASL,1020,4,Am Sign Lang I,60%,28%,0%,0%,8%,0%,0%,4%,0%,0%,0%,0%,"Hurdich, Jason",
ASL,2010,1,Am Sign Lang II,80%,16%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Fattibene, Anthony",
,,,,,,,,,,,,,,,,Pasquale,
ASL,2010,2,Am Sign Lang II,80%,4%,12%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Fattibene, Anthony",
,,,,,,,,,,,,,,,,Pasquale,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 13 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ASL,2010,3,Am Sign Lang II,65%,26%,0%,0%,0%,0%,0%,9%,0%,0%,0%,0%,"Goodrich, Tasha",
,,,,,,,,,,,,,,,,Lynette,
ASL,2020,1,Am Sign Lang II,80%,10%,0%,10%,0%,0%,0%,0%,0%,0%,0%,0%,"Clements, William",
,,,,,,,,,,,,,,,,Ryals,
ASL,2020,2,Am Sign Lang II,78%,6%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Clements, William",
,,,,,,,,,,,,,,,,Ryals,
ASL,2020,3,Am Sign Lang II,91%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Clements, William",
,,,,,,,,,,,,,,,,Ryals,
ASL,2020,4,Am Sign Lang II,81%,5%,0%,10%,5%,0%,0%,0%,0%,0%,0%,0%,"Hurdich, Jason",
ASL,2020,5,Am Sign Lang II,64%,14%,5%,5%,9%,0%,0%,0%,5%,0%,0%,0%,"Hurdich, Jason",
ASL,3000,2,Fingerspelling & Numbers -,38%,38%,15%,8%,0%,0%,0%,0%,0%,0%,0%,0%,"Fitzmaurice, Stephen",
,,,,,,,,,,,,,,,,Benjamin,
ASL,3020,1,Advanced ASL II,73%,18%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Clements, William",
,,,,,,,,,,,,,,,,Ryals,
ASTR,1010,1,Solar System Astronomy,51%,36%,9%,1%,1%,0%,0%,1%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1010,2,Solar System Astronomy,44%,40%,12%,3%,1%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1020,1,Stellar Astronomy,46%,30%,14%,4%,3%,0%,0%,2%,0%,0%,0%,0%,"Ajello, Marco",
ASTR,1030,1,Solar Systm Astr Lab,71%,17%,0%,4%,4%,0%,0%,4%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,2,Solar Systm Astr Lab,88%,8%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,3,Solar Systm Astr Lab,88%,4%,4%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,4,Solar Systm Astr Lab,61%,39%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,5,Solar Systm Astr Lab,92%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 14 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ASTR,1030,6,Solar Systm Astr Lab,58%,29%,4%,4%,4%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,7,Solar Systm Astr Lab,55%,32%,5%,0%,9%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,8,Solar Systm Astr Lab,58%,17%,13%,4%,4%,0%,0%,4%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,9,Solar Systm Astr Lab,71%,8%,13%,4%,4%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,10,Solar Systm Astr Lab,54%,33%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,12,Solar Systm Astr Lab,77%,0%,15%,0%,8%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,14,Solar Systm Astr Lab,88%,8%,0%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,15,Solar Systm Astr Lab,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,16,Solar Systm Astr Lab,61%,30%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,17,Solar Systm Astr Lab,29%,33%,21%,0%,13%,0%,0%,4%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,18,Solar Systm Astr Lab,92%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,20,Solar Systm Astr Lab,71%,17%,0%,4%,8%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,21,Solar Systm Astr Lab,79%,5%,11%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1040,1,Stellar Astr Lab,45%,27%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 15 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ASTR,1040,2,Stellar Astr Lab,61%,28%,6%,0%,6%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1040,5,Stellar Astr Lab,62%,15%,0%,0%,15%,0%,0%,8%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,3020,1,Stellar Astrophysics,58%,25%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Brittain, Sean D",
ASTR,8200,1,Astroph II: Stellar Astrophy,38%,63%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Meyer, Bradley S",
AUD,2850,1,Acoustics of Music,62%,31%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Altstatt, Hamilton S",
AUE,4620,1,Digital Automotive Manufa,17%,83%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Krugh, Matthew",
,,,,,,,,,,,,,,,,Charles,
AUE,6620,1,Digital Automotive Manufa,64%,36%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Krugh, Matthew",
,,,,,,,,,,,,,,,,Charles,
AUE,6930,6,Lightweight Design Using C,86%,9%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sabet, Morteza Mark",
AUE,8160,1,Eng Combustion Emiss,54%,38%,0%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Lawler, Benjamin",
,,,,,,,,,,,,,,,,John,
AUE,8230,1,Autonomy: Science and Sy,82%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Krovi, Venkat",
,,,,,,,,,,,,,,,,Narayan,
AUE,8240,1,Autonomous Driving Tech,71%,29%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Jia, Yunyi",
AUE,8550,1,Struct/Thermal Analysis M,88%,10%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schmueser, David",
,,,,,,,,,,,,,,,,William,
AUE,8660,1,Adv Matl Auto Appl,27%,55%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Liu, Shunyu",
AUE,8670,1,Veh Manuf Proc I,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Agarwal, Ankit",
AUE,8690,1,Qual Assur Automotiv Man,91%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kivett, Dee Ann",
,,,,,,,,,,,,,,,,Wood,
AUE,9910,4,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Jia, Yunyi",
AUE,9910,5,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Krovi, Venkat",
,,,,,,,,,,,,,,,,Narayan,
AUE,9910,6,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Lawler, Benjamin",
,,,,,,,,,,,,,,,,John,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 16 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
AUE,9910,12,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Prucka, Robert G",
AUE,9910,13,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Rai, Rahul",
AUE,9910,14,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Sabet, Morteza Mark",
AUE,9910,15,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Schmid, Matthias",
,,,,,,,,,,,,,,,,Josef Alexander,
AVS,2000,1,Beef Cattle Tech,81%,19%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cornett, Alexa Harvey",
AVS,2030,1,Dairy Sci Techniques,65%,12%,8%,12%,0%,0%,0%,4%,0%,0%,0%,0%,"Aguerre, Matias Jose",
AVS,3010,1,Anat & Phys Dom Ani,50%,40%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Birrenkott, Glenn P",
