Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 8 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
AL,8630,401,Socio Dynam in Intercol At,68%,27%,0%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Godfrey, Michael G",
AL,8630,402,Socio Dynam in Intercol At,50%,40%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Stokowski, Sarah E",
AL,8640,402,Ethical Iss in Collegiate Ath,70%,25%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Butler, Janna",
,,,,,,,,,,,,,,,,Magette,
AL,8700,402,Intercoll Athletics Finance,81%,6%,6%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Soles, Misty B",
ANTH,2010,1,Introduction to Anthropol,55%,34%,9%,0%,2%,0%,0%,0%,0%,0%,0%,0%,"Markus, David M",
ANTH,2010,2,Introduction to Anthropol,61%,18%,7%,5%,5%,0%,0%,5%,0%,0%,0%,0%,"Shakour, Katherine",
,,,,,,,,,,,,,,,,Elizabeth,
ANTH,2010,3,Introduction to Anthropol,60%,28%,9%,0%,1%,0%,0%,1%,0%,0%,0%,0%,"Tremblay, Suzanna",
,,,,,,,,,,,,,,,,Eve,
ANTH,2010,4,Introduction to Anthropol,55%,31%,11%,1%,0%,0%,0%,1%,0%,0%,0%,0%,"Tremblay, Suzanna",
,,,,,,,,,,,,,,,,Eve,
ANTH,2010,5,Introduction to Anthropol,50%,26%,10%,4%,6%,0%,0%,4%,0%,0%,0%,0%,"Rapaport, Lisa G",
ANTH,2050,1,Professional Development,87%,9%,0%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Weisensee,",
,,,,,,,,,,,,,,,,Katherine E,
ANTH,3200,1,North American Indian Cul,27%,27%,27%,13%,0%,0%,0%,7%,0%,0%,0%,0%,"Coggeshall, John M",
ANTH,3310,1,Archaeology,54%,23%,18%,3%,0%,0%,0%,3%,0%,0%,0%,0%,"Markus, David M",
ANTH,3510,1,Biological Anthropology,70%,20%,5%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Tremblay, Suzanna",
,,,,,,,,,,,,,,,,Eve,
ANTH,3530,1,Forensic Anthropology,50%,35%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Tremblay, Suzanna",
,,,,,,,,,,,,,,,,Eve,
ANTH,3910,1,Medical Anthropology,43%,29%,29%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Zhang, Yanhua",
ANTH,4040,1,Anthropological Theories,50%,17%,25%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Coggeshall, John M",
ANTH,4270,1,"Anth of Rel, Magic, Witchc",91%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Coffman, Carolyn",
,,,,,,,,,,,,,,,,Candace,
ANTH,4800,1,Business Anthropology,88%,8%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Rose, Candace",
,,,,,,,,,,,,,,,,Michael,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 9 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ARCH,1510,1,Arch Communication,64%,29%,0%,0%,7%,0%,0%,0%,0%,0%,0%,0%,"Hambright-Belue,",
,,,,,,,,,,,,,,,,Sallie Rebecca,
ARCH,1510,2,Arch Communication,71%,14%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Floyd, Harrison",
,,,,,,,,,,,,,,,,Michael,
ARCH,1510,3,Arch Communication,43%,29%,14%,14%,0%,0%,0%,0%,0%,0%,0%,0%,"Pass, Brandon",
,,,,,,,,,,,,,,,,George,
ARCH,1510,4,Arch Communication,57%,29%,7%,7%,0%,0%,0%,0%,0%,0%,0%,0%,"Hambright-Belue,",
,,,,,,,,,,,,,,,,Sallie Rebecca,
ARCH,1510,5,Arch Communication,79%,14%,0%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Hunkar, Ertunc",
ARCH,1510,6,Arch Communication,62%,38%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Scott, Stacy Hope",
ARCH,1510,7,Arch Communication,69%,23%,0%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Hecker, Douglas A.",
ARCH,1510,8,Arch Communication,69%,15%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Terim, Berrin",
ARCH,2040,1,History of World Architect,75%,18%,5%,1%,0%,0%,0%,1%,0%,0%,0%,0%,"Terim, Berrin",
ARCH,2520,1,Arch Foundations II,86%,7%,0%,0%,0%,0%,0%,0%,7%,0%,0%,0%,"Mendez, Clarissa A",
ARCH,2520,2,Arch Foundations II,86%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Peller, Asa Leland",
ARCH,2520,3,Arch Foundations II,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Floyd, Harrison",
,,,,,,,,,,,,,,,,Michael,
ARCH,2520,4,Arch Foundations II,86%,7%,0%,7%,0%,0%,0%,0%,0%,0%,0%,0%,"Jefferies, Byron B",
ARCH,2520,5,Arch Foundations II,88%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gutermuth, John",
,,,,,,,,,,,,,,,,David,
ARCH,2520,6,Arch Foundations II,69%,31%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schmidt, Janelle Lynn",
ARCH,2520,7,Arch Foundations II,80%,13%,0%,0%,7%,0%,0%,0%,0%,0%,0%,0%,"Beerman, Bryan",
,,,,,,,,,,,,,,,,Mathew,
ARCH,2520,8,Arch Foundations II,27%,53%,7%,13%,0%,0%,0%,0%,0%,0%,0%,0%,"Lee, David M",
ARCH,2700,1,Structures I,84%,11%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kleiss, Michael",
,,,,,,,,,,,,,,,,Carlos Barrios,
ARCH,2700,2,Structures I,86%,11%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kleiss, Michael",
,,,,,,,,,,,,,,,,Carlos Barrios,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 10 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ARCH,2710,1,Structures II,32%,41%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Trick, Amy Christine",
ARCH,3510,1,Studio Clemson,54%,38%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hecker, Douglas A.",
ARCH,3510,3,Studio Clemson,60%,40%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Mihalache, Andreea",
,,,,,,,,,,,,,,,,M,
ARCH,3520,1,Studio Charleston,58%,25%,8%,8%,0%,0%,0%,0%,0%,0%,0%,0%,"Watson, Bradford A",
ARCH,3520,3,Studio Charleston,25%,67%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"White, Jason",
,,,,,,,,,,,,,,,,Matthew,
ARCH,4210,1,Arch Seminar,20%,55%,20%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Watson, Bradford A",
ARCH,4520,1,Synthesis Studio,69%,31%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Franco Santa Cruz,",
,,,,,,,,,,,,,,,,David,
ARCH,4520,2,Synthesis Studio,36%,64%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Trick, Amy Christine",
ARCH,4520,3,Synthesis Studio,58%,42%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wilkerson, Julie Poe",
ARCH,4520,4,Synthesis Studio,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Roberts, Kendall",
,,,,,,,,,,,,,,,,Maurice,
ARCH,4520,5,Synthesis Studio,25%,67%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kiser, Kyle David",
ARCH,4710,1,Arch Hist of Place,57%,35%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Bello, Norman",
,,,,,,,,,,,,,,,,Edward,
ARCH,4890,1,Internship,67%,17%,8%,0%,8%,0%,0%,0%,0%,0%,0%,0%,"Watson, Bradford A",
ARCH,6880,1,Arch Programming,82%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Deaton, Lyndsey",
,,,,,,,,,,,,,,,,Nichole,
ARCH,8110,1,Visualization II,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schmidt, Janelle Lynn",
ARCH,8420,1,Arch Studio II,70%,30%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Laurence, Peter L",
ARCH,8420,2,Arch Studio II,50%,40%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Pass, Brandon",
,,,,,,,,,,,,,,,,George,
ARCH,8520,3,Design Studio IV,60%,40%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Mihalache, Andreea",
,,,,,,,,,,,,,,,,M,
ARCH,8610,1,History/Theory II,75%,20%,0%,0%,0%,0%,0%,0%,5%,0%,0%,0%,"Laurence, Peter L",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 11 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ARCH,8620,2,History/Theory III,60%,40%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Maher, Michael T",
ARCH,8640,1,History/Theory IV,81%,19%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Franco Santa Cruz,",
,,,,,,,,,,,,,,,,David,
ARCH,8650,1,Topics in Health Policy,65%,35%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Joseph, Anjali",
ARCH,8710,1,Structures II,58%,11%,21%,0%,0%,0%,0%,0%,11%,0%,0%,0%,"Albright, Dustin",
,,,,,,,,,,,,,,,,Graham,
ARCH,8820,1,Building Economics,88%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Peek, Eric Vincent",
ARCH,8890,1,Mentorship,86%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Watson, Bradford A",
ARCH,8920,1,Comprehensive Studio,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Allison, David J",
ARCH,8920,2,Comprehensive Studio,64%,36%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Heine, Ulrike Ann-",
,,,,,,,,,,,,,,,,Sophie,
ARCH,8920,3,Comprehensive Studio,36%,64%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Albright, Dustin",
,,,,,,,,,,,,,,,,Graham,
ARCH,8920,4,Comprehensive Studio,64%,36%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ersoy, Ufuk",
ARCH,8960,1,A+H Studio: Tectonic,36%,27%,36%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Deaton, Lyndsey",
,,,,,,,,,,,,,,,,Nichole,
ART,1050,1,Foundation Drawing I,44%,50%,0%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Bolton, Jonathan",
,,,,,,,,,,,,,,,,Aden,
ART,1510,1,Foundations Art I,65%,29%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ferguson, Mandy",
,,,,,,,,,,,,,,,,Loraine,
ART,1520,1,Foundations Art II,50%,33%,8%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Cummings, John",
,,,,,,,,,,,,,,,,Howard,
ART,1520,2,Foundations Art II,64%,9%,9%,9%,0%,0%,0%,9%,0%,0%,0%,0%,"Stevens, Brooks",
,,,,,,,,,,,,,,,,Harris,
ART,1550,2,Foundations in Digital Art,67%,20%,7%,7%,0%,0%,0%,0%,0%,0%,0%,0%,"Brandt, Kiley Ann",
ART,2070,1,Beginning Painting,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Myers, Caroline Bell",
ART,2100,6,Art Appreciation,85%,7%,0%,4%,4%,0%,0%,0%,0%,0%,0%,0%,"Ferguson, Mandy",
,,,,,,,,,,,,,,,,Loraine,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 12 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ART,2100,7,Art Appreciation,86%,10%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Manson V, Joseph",
,,,,,,,,,,,,,,,,Richard,
ART,2100,10,Art Appreciation,71%,7%,7%,7%,4%,0%,0%,4%,0%,0%,0%,0%,"Ferguson, Mandy",
,,,,,,,,,,,,,,,,Loraine,
ART,2100,11,Art Appreciation,86%,7%,0%,0%,7%,0%,0%,0%,0%,0%,0%,0%,"Loflin, Glory Day",
ART,2150,1,Begin Graphic Design,70%,30%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gerhard, David",
,,,,,,,,,,,,,,,,Sidney,
ART,2170,1,Beginning Ceramics,70%,30%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cummings, John",
,,,,,,,,,,,,,,,,Howard,
ART,4200,6,Intro to Game Design,71%,14%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Fulcher, Benjamin",
,,,,,,,,,,,,,,,,Austin,
AS,3100,1,Leading & Effective Comm,92%,0%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"King, Jason Shane",
ASL,1010,1,Am Sign Lang I,72%,20%,0%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Goodrich, Tasha",
,,,,,,,,,,,,,,,,Lynette,
ASL,1010,2,Am Sign Lang I,76%,8%,4%,0%,0%,0%,0%,12%,0%,0%,0%,0%,"Goodrich, Tasha",
,,,,,,,,,,,,,,,,Lynette,
ASL,1010,3,Am Sign Lang I,71%,17%,8%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Fattibene, Anthony",
,,,,,,,,,,,,,,,,Pasquale,
ASL,1010,4,Am Sign Lang I,79%,13%,4%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Fattibene, Anthony",
,,,,,,,,,,,,,,,,Pasquale,
ASL,1010,5,Am Sign Lang I,92%,4%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Clements, William",
,,,,,,,,,,,,,,,,Ryals,
ASL,1020,1,Am Sign Lang I,83%,7%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Fattibene, Anthony",
,,,,,,,,,,,,,,,,Pasquale,
ASL,1020,3,Am Sign Lang I,80%,8%,4%,4%,4%,0%,0%,0%,0%,0%,0%,0%,"Goodrich, Tasha",
,,,,,,,,,,,,,,,,Lynette,
ASL,1020,4,Am Sign Lang I,76%,8%,8%,4%,0%,0%,0%,4%,0%,0%,0%,0%,"Goodrich, Tasha",
,,,,,,,,,,,,,,,,Lynette,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 13 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ASL,2020,1,Am Sign Lang II,67%,26%,0%,4%,4%,0%,0%,0%,0%,0%,0%,0%,"Fitzmaurice, Stephen",
,,,,,,,,,,,,,,,,Benjamin,
ASL,2020,3,Am Sign Lang II,57%,43%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Clements, William",
,,,,,,,,,,,,,,,,Ryals,
ASL,3020,1,Advanced ASL II,50%,33%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Clements, William",
,,,,,,,,,,,,,,,,Ryals,
ASL,4970,1,Creative Inquiry in ASL,50%,17%,0%,0%,0%,0%,0%,0%,33%,0%,0%,0%,"Cripps, Jody Herbert",
ASTR,1010,1,Solar System Astronomy,48%,41%,7%,2%,2%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1010,2,Solar System Astronomy,36%,47%,14%,2%,1%,0%,0%,0%,0%,0%,0%,0%,"Fung, Jeffrey Chak",
,,,,,,,,,,,,,,,,Chee,
ASTR,1020,1,Stellar Astronomy,80%,17%,2%,0%,1%,0%,0%,1%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,1,Solar Systm Astr Lab,71%,17%,8%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,2,Solar Systm Astr Lab,58%,25%,8%,8%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,3,Solar Systm Astr Lab,42%,29%,8%,13%,4%,0%,0%,4%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,4,Solar Systm Astr Lab,55%,32%,5%,0%,9%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,5,Solar Systm Astr Lab,68%,14%,0%,9%,5%,0%,0%,5%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,7,Solar Systm Astr Lab,48%,48%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,8,Solar Systm Astr Lab,61%,30%,0%,0%,9%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,9,Solar Systm Astr Lab,79%,8%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 14 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ASTR,1030,10,Solar Systm Astr Lab,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,11,Solar Systm Astr Lab,83%,9%,4%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1040,1,Stellar Astr Lab,62%,38%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1040,2,Stellar Astr Lab,76%,10%,0%,10%,0%,0%,0%,5%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1040,3,Stellar Astr Lab,77%,18%,0%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1040,4,Stellar Astr Lab,78%,13%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,3030,1,Galactic Astrophys,57%,13%,23%,3%,3%,0%,0%,0%,0%,0%,0%,0%,"Zrake, Jonathan J",
AUD,2850,1,Acoustics of Music,13%,69%,19%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Altstatt, Hamilton S",
AUE,6620,1,Digital Automotive Manufa,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Krugh, Matthew",
,,,,,,,,,,,,,,,,Charles,
AUE,6930,2,"Data Sci, Learn, Search Alg",41%,48%,7%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Rai, Rahul",
AUE,8160,1,Eng Combustion Emiss,48%,44%,0%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Lawler, Benjamin",
,,,,,,,,,,,,,,,,John,
AUE,8170,1,Alt Energy Sources,74%,26%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Zhang, Jiangfeng",
AUE,8200,1,Machine Perception & Inte,56%,44%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Li, Bing",
AUE,8230,1,Autonomy: Science and Sy,56%,44%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Krovi, Venkat",
,,,,,,,,,,,,,,,,Narayan,
AUE,8240,1,Autonomous Driving Tech,48%,48%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Jia, Yunyi",
AUE,8290,1,Tire Behavior,63%,37%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Bokar, Jason C",
AUE,8500,1,Stability/Safety Sys,72%,28%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ayalew, Beshah",
AUE,8550,1,Struct/Thermal Analysis M,71%,25%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schmueser, David",
,,,,,,,,,,,,,,,,William,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 15 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
AUE,8660,1,Adv Matl Auto Appl,18%,82%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Liu, Shunyu",
AUE,8670,1,Veh Manuf Proc I,51%,49%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Agarwal, Ankit",
AUE,8690,1,Qual Assur Automotiv Man,95%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kivett, Dee Ann",
,,,,,,,,,,,,,,,,Wood,
AUE,8860,1,"Vehicle Noise, Vibrat & Har",11%,70%,19%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Poland, Jeffrey Blane",
AUE,8930,1,Deep Learning:Appl. in Eng,70%,30%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Rai, Rahul",
AUE,9910,3,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Jia, Yunyi",
AUE,9910,4,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Krovi, Venkat",
,,,,,,,,,,,,,,,,Narayan,
AUE,9910,5,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Lawler, Benjamin",
,,,,,,,,,,,,,,,,John,
AUE,9910,11,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Pilla, Srikanth",
AUE,9910,13,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Prucka, Robert G",
AUE,9910,14,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Rai, Rahul",
AVS,2030,1,Dairy Sci Techniques,43%,43%,9%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Aguerre, Matias Jose",
AVS,3010,1,Anat & Phys Dom Ani,46%,23%,20%,9%,3%,0%,0%,0%,0%,0%,0%,0%,"Birrenkott, Glenn P",
AVS,3010,400,Anat & Phys Dom Ani,26%,51%,15%,5%,3%,0%,0%,0%,0%,0%,0%,0%,"Birrenkott, Glenn P",
AVS,3090,1,Equine Evaluation,82%,12%,0%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Sinclair, Chelsea",
,,,,,,,,,,,,,,,,Drumwright,
AVS,3100,1,Animal Health,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Strickland, James",
,,,,,,,,,,,,,,,,Robert,
AVS,3150,400,Animal Welfare,91%,3%,2%,3%,2%,0%,0%,0%,0%,0%,0%,0%,"Anderson, Mallory",
,,,,,,,,,,,,,,,,Grace,
AVS,3700,1,Principles of Animal Nutriti,77%,16%,4%,0%,1%,0%,0%,0%,1%,0%,0%,0%,"Strickland, James",
,,,,,,,,,,,,,,,,Robert,
AVS,3750,1,Applied Animal Nutrition,57%,17%,26%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Arguelles-Ramos,",
,,,,,,,,,,,,,,,,Mireille,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 16 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
AVS,4000,1,AVS Professional Develop,40%,43%,11%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Jones, Jeryl C",
AVS,4010,1,Beef Production,33%,20%,20%,13%,7%,0%,0%,7%,0%,0%,0%,0%,"Long, Nathan M",
AVS,4060,1,Sems & Topics: Senior Cap,49%,49%,0%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Jones, Jeryl C",
AVS,4120,1,Advanced Equine Manage,53%,27%,13%,0%,7%,0%,0%,0%,0%,0%,0%,0%,"Vernon, Kristine Lang",
AVS,4130,1,Animal Products,72%,22%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Miller, Richelle",
,,,,,,,,,,,,,,,,Lorraine,
AVS,4130,2,Animal Products,56%,38%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Greene, Annel K",
AVS,4130,3,Animal Products,85%,10%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Birrenkott, Glenn P",
